absRehFourDotsAboveFin,rehFourdots-ar.fina
absRehHat,rehVinvertedabove-ar
absRehHatFin,rehVinvertedabove-ar.fina
absRehBar,rehStroke-ar
absRehBarFin,rehStroke-ar.fina
absRehTwoVertAbove,rehTwodotsverticalabove-ar
absRehTwoVertAboveFin,rehTwodotsverticalabove-ar.fina
absRehHamzaAbove,rehHamzaabove-ar
absRehHamzaAboveFin,rehHamzaabove-ar.fina
absRehSmallTahTwoDots,rehTwodotshorizontalaboveTahabove-ar
absRehSmallTahTwoDotsFin,rehTwodotshorizontalaboveTahabove-ar.fina
absRehSmallNoonAbove,rehNoonabove-ar
absRehSmallNoonAboveFin,rehNoonabove-ar.fina
absRehLoop,rehLoop-ar
absRehLoopFin,rehLoop-ar.fina
absSmallHighRehHahMark,rehHahabove-ar
absSmallHighRehDadMark,rehDadabove-ar
absSeen,seen-ar
absSeenFin,seen-ar.fina
absSeenMed,seen-ar.medi
absSeenIni,seen-ar.init
absSeenDotBelowDotAbove,seenDotbelowDotabove-ar
absSeenDotBelowDotAboveFin,seenDotbelowDotabove-ar.fina
absSeenDotBelowDotAboveMed,seenDotbelowDotabove-ar.medi
absSeenDotBelowDotAboveIni,seenDotbelowDotabove-ar.init
absSeenThreeDotsBelow,seenThreedotsbelow-ar
absSeenThreeDotsBelowFin,seenThreedotsbelow-ar.fina
absSeenThreeDotsBelowMed,seenThreedotsbelow-ar.medi
absSeenThreeDotsBelowIni,seenThreedotsbelow-ar.init
absSheen,sheen-ar
absSheenFin,sheen-ar.fina
absSheenMed,sheen-ar.medi
absSheenIni,sheen-ar.init
absSheenDotBelow,sheenDotbelow-ar
absSheenDotBelowFin,sheenDotbelow-ar.fina
absSheenDotBelowMed,sheenDotbelow-ar.medi
absSheenDotBelowIni,sheenDotbelow-ar.init
absSeenThreeDotsBelowThreeDotsAbove,sheenThreedotsbelow-ar
absSeenThreeDotsBelowThreeDotsAboveFin,sheenThreedotsbelow-ar.fina
absSeenThreeDotsBelowThreeDotsAboveMed,sheenThreedotsbelow-ar.medi
absSeenThreeDotsBelowThreeDotsAboveIni,sheenThreedotsbelow-ar.init
absSeenFourDotsAbove,seenFourdotsabove-ar
absSeenFourDotsAboveFin,seenFourdotsabove-ar.fina
absSeenFourDotsAboveMed,seenFourdotsabove-ar.medi
absSeenFourDotsAboveIni,seenFourdotsabove-ar.init
absSeenTwoVertAbove,seenTwodotshorizontalabove-ar
absSeenTwoVertAboveFin,seenTwodotshorizontalabove-ar.fina
absSeenTwoVertAboveMed,seenTwodotshorizontalabove-ar.medi
absSeenTwoVertAboveIni,seenTwodotshorizontalabove-ar.init
absSeenSmallTahTwoDots,seenTahTwodotshorizontalabove-ar
absSeenSmallTahTwoDotsFin,seenTahTwodotshorizontalabove-ar.fina
absSeenSmallTahTwoDotsMed,seenTahTwodotshorizontalabove-ar.medi
absSeenSmallTahTwoDotsIni,seenTahTwodotshorizontalabove-ar.init
absSeenDigitFourAbove,seenFourabove-ar
absSeenDigitFourAboveFin,seenFourabove-ar.fina
absSeenDigitFourAboveMed,seenFourabove-ar.medi
absSeenDigitFourAboveIni,seenFourabove-ar.init
absSeenInvertedV,seenVinvertedabove-ar
absSeenInvertedVFin,seenVinvertedabove-ar.fina
absSeenInvertedVMed,seenVinvertedabove-ar.medi
absSeenInvertedVIni,seenVinvertedabove-ar.init
absSad,sad-ar
absSadFin,sad-ar.fina
absSadMed,sad-ar.medi
absSadIni,sad-ar.init
absSad.half,sad-ar.half
absSadFin.half,sad-ar.fina.half
absSadTwoDotsBelow,sadTwodotsbelow-ar
absSadTwoDotsBelowFin,sadTwodotsbelow-ar.fina
absSadTwoDotsBelowMed,sadTwodotsbelow-ar.medi
absSadTwoDotsBelowIni,sadTwodotsbelow-ar.init
absSadTwoDotsBelow.half,sadTwodotsbelow-ar.half
absSadTwoDotsBelowFin.half,sadTwodotsbelow-ar.fina.half
absSadThreeDotsAbove,sadThreedots-ar
absSadThreeDotsAboveFin,sadThreedots-ar.fina
absSadThreeDotsAboveMed,sadThreedots-ar.medi
absSadThreeDotsAboveIni,sadThreedots-ar.init
absSadThreeDotsAbove.half,sadThreedots-ar.half
absSadThreeDotsAboveFin.half,sadThreedots-ar.fina.half
absSadThreeDotsBelow,sadThreedotsbelow-ar
absSadThreeDotsBelowFin,sadThreedotsbelow-ar.fina
absSadThreeDotsBelowMed,sadThreedotsbelow-ar.medi
absSadThreeDotsBelowIni,sadThreedotsbelow-ar.init
absSadThreeDotsBelow.half,sadThreedotsbelow-ar.half
absSadThreeDotsBelowFin.half,sadThreedotsbelow-ar.fina.half
absDad,dad-ar
absDadFin,dad-ar.fina
absDadMed,dad-ar.medi
absDadIni,dad-ar.init
absDad.half,dad-ar.half
absDadFin.half,dad-ar.fina.half
absDadDotBelow,dadDotbelow-ar
absDadDotBelowFin,dadDotbelow-ar.fina
absDadDotBelowMed,dadDotbelow-ar.medi
absDadDotBelowIni,dadDotbelow-ar.init
absDadDotBelow.half,dadDotbelow-ar.half
absDadDotBelowFin.half,dadDotbelow-ar.fina.half
absTah,tah-ar
absTahFin,tah-ar.fina
absTahMed,tah-ar.medi
absTahIni,tah-ar.init
absTahThreeDotsAbove,tahThreedots-ar
absTahThreeDotsAboveFin,tahThreedots-ar.fina
absTahThreeDotsAboveMed,tahThreedots-ar.medi
absTahThreeDotsAboveIni,tahThreedots-ar.init
absZah,zah-ar
absZahFin,zah-ar.fina
absZahMed,zah-ar.medi
absZahIni,zah-ar.init
absTahTwoDotsAbove,tahTwodotsabove-ar
absTahTwoDotsAboveFin,tahTwodotsabove-ar.fina
absTahTwoDotsAboveMed,tahTwodotsabove-ar.medi
absTahTwoDotsAboveIni,tahTwodotsabove-ar.init
absAin,ain-ar
absAinFin,ain-ar.fina
absAinMed,ain-ar.medi
absAinIni,ain-ar.init
absAinThreeDotsAbove,ainThreedots-ar
absAinThreeDotsAboveFin,ainThreedots-ar.fina
absAinThreeDotsAboveMed,ainThreedots-ar.medi
absAinThreeDotsAboveIni,ainThreedots-ar.init
